"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Damyean Dotson",2018,23,"SG","NYK",44,0.447,0.324,0.538,0.516,0.696,1628422,10.8,1.6,3.7,0.5,1.5,1.1,2.1,0.4,0.5,0.2,1.7,1.9,0.7,0.3,0,0.4,0.8,4.1,474,11.6,0.532,0.422,0.143,0.021,0.175,0.098,0.095,0.013,0.4,0.09,0.173,0.3,0.3,0.6,0.06,-1.6,-0.6,-2.3,0,474,72,161,22,68,50,93,16,23,9,75,84,31,12,2,17,34,182
"Milton Doyle",2018,24,"SG","BRK",10,0.277,0.174,0.375,0.319,0.5,1628495,12.5,1.3,4.7,0.4,2.3,0.9,2.4,0.4,0.8,0.3,1.5,1.8,1,0.6,0.2,0.2,1.3,3.4,125,5.2,0.337,0.489,0.17,0.025,0.129,0.076,0.117,0.023,0.012,0.038,0.182,-0.3,0.1,-0.1,-0.052,-6.6,-0.2,-6.8,-0.1,125,13,47,4,23,9,24,4,8,3,15,18,10,6,2,2,13,34
"Wayne Ellington",2018,30,"SG","MIA",77,0.407,0.392,0.479,0.569,0.859,201961,26.5,3.7,9.1,2.9,7.5,0.8,1.6,0.9,1,0.3,2.5,2.8,1,0.7,0.1,0.7,1.2,11.2,2041,12.5,0.588,0.827,0.111,0.013,0.107,0.06,0.059,0.013,0.3,0.066,0.173,2.6,1.9,4.5,0.105,1,-0.6,0.4,1.2,2041,285,700,227,579,58,121,67,78,23,195,218,79,53,8,52,94,864
"Terrance Ferguson",2018,19,"SG","OKC",61,0.414,0.333,0.612,0.533,0.9,1628390,12.5,1.1,2.8,0.7,2,0.5,0.8,0.1,0.2,0.3,0.5,0.8,0.3,0.4,0.2,0.2,1.4,3.1,763,7.4,0.545,0.71,0.059,0.027,0.042,0.034,0.034,0.016,0.012,0.06,0.104,0.7,0.5,1.2,0.077,-3.2,-0.1,-3.3,-0.3,763,70,169,40,120,30,49,9,10,19,28,47,19,24,10,11,83,189
"Yogi Ferrell",2018,24,"SG","DAL",82,0.426,0.373,0.477,0.518,0.796,1627812,27.8,3.8,8.9,1.6,4.4,2.2,4.5,1,1.3,0.3,2.7,3,2.5,0.8,0.1,1,1.9,10.2,2282,11.4,0.54,0.492,0.141,0.012,0.112,0.061,0.135,0.014,0.4,0.091,0.17,1.5,1.5,3,0.064,-1.3,0,-1.4,0.4,2282,311,730,134,359,177,371,82,103,26,223,249,201,64,9,78,153,838
"Bryn Forbes",2018,24,"SG","SAS",80,0.421,0.39,0.446,0.51,0.667,1627854,19,2.6,6.2,1.1,2.9,1.5,3.4,0.6,0.9,0.2,1.2,1.4,1,0.4,0,0.5,1.4,6.9,1517,9.1,0.525,0.459,0.145,0.9,0.072,0.04,0.078,0.9,0.1,0.065,0.167,0.8,1.3,2.1,0.067,-2.5,-0.6,-3.1,-0.4,1517,209,497,89,228,120,269,48,72,12,98,110,80,28,2,37,108,555
"Markelle Fultz",2018,19,"SG","PHI",14,0.405,0,0.409,0.405,0.476,1628365,18.1,3.2,7.9,0,0.1,3.2,7.9,0.7,1.5,0.8,2.3,3.1,3.8,0.9,0.3,1.2,1.6,7.1,253,12.4,0.416,0.009,0.189,0.049,0.131,0.092,0.313,0.023,0.013,0.124,0.231,-0.2,0.4,0.2,0.043,-3.3,0.7,-2.6,0,253,45,111,0,1,45,110,10,21,11,32,43,53,12,4,17,22,100
"Langston Galloway",2018,26,"SG","DET",58,0.371,0.344,0.418,0.481,0.805,204038,14.9,2.2,5.9,1.3,3.8,0.9,2.1,0.6,0.7,0.2,1.4,1.6,1,0.6,0.1,0.3,0.7,6.2,863,12.2,0.503,0.641,0.121,0.016,0.103,0.059,0.101,0.02,0.5,0.048,0.193,0.5,0.9,1.4,0.08,-0.2,0.2,0.1,0.5,863,126,340,75,218,51,122,33,41,13,79,92,58,35,5,18,39,360
"Marcus Georges-Hunt",2018,23,"SG","MIN",42,0.438,0.267,0.515,0.479,0.619,1627875,5.3,0.5,1.1,0.1,0.4,0.4,0.8,0.3,0.5,0.2,0.2,0.4,0.2,0.1,0,0.1,0.8,1.4,224,6.9,0.515,0.313,0.438,0.036,0.047,0.041,0.041,0.013,0,0.05,0.119,0.2,0,0.2,0.049,-4.3,-0.9,-5.1,-0.2,224,21,48,4,15,17,33,13,21,7,9,16,7,6,0,3,32,59
"Manu Ginobili",2018,40,"SG","SAS",65,0.434,0.333,0.506,0.503,0.84,1938,20,3.1,7.1,1,3,2.1,4.2,1.7,2,0.3,1.9,2.2,2.5,0.7,0.2,1.6,1.9,8.9,1299,12.9,0.553,0.415,0.283,0.016,0.106,0.061,0.191,0.017,0.01,0.168,0.215,0.6,1.6,2.2,0.082,-1.5,0.2,-1.3,0.2,1299,201,463,64,192,137,271,110,131,19,123,142,163,43,16,105,126,576
"Eric Gordon",2018,29,"SG","HOU",69,0.428,0.359,0.544,0.54,0.809,201569,31.2,6,14.1,3.2,8.8,2.9,5.2,2.8,3.5,0.4,2.1,2.5,2.2,0.6,0.4,1.9,1.7,18,2154,15.2,0.578,0.627,0.248,0.013,0.075,0.044,0.117,0.01,0.011,0.108,0.247,2.9,1.8,4.7,0.105,2,-1.6,0.4,1.3,2154,415,970,218,608,197,362,195,241,25,145,170,154,44,27,130,116,1243
"Treveon Graham",2018,24,"SG","CHO",63,0.434,0.412,0.452,0.525,0.695,1626203,16.7,1.5,3.5,0.6,1.5,0.9,2,0.7,0.9,0.7,1.3,1.9,0.9,0.5,0,0.4,1.7,4.3,1050,9,0.553,0.439,0.267,0.043,0.083,0.062,0.078,0.015,0.2,0.099,0.113,1.1,0.7,1.8,0.08,-2.8,0.1,-2.7,-0.2,1050,96,221,40,97,56,124,41,59,42,79,121,59,33,2,27,109,273
"Danny Green",2018,30,"SG","SAS",70,0.387,0.363,0.419,0.49,0.769,201980,25.6,3.1,8,1.7,4.6,1.4,3.4,0.7,0.9,0.6,3,3.6,1.6,0.9,1.1,1.1,1.7,8.6,1791,11.4,0.509,0.57,0.116,0.025,0.13,0.077,0.089,0.018,0.037,0.112,0.166,0.1,2.9,2.9,0.078,-1,1.4,0.4,1.1,1791,217,561,116,320,101,241,50,65,41,208,249,110,63,80,74,122,600
"Gerald Green",2018,32,"SG","HOU",41,0.407,0.369,0.504,0.54,0.85,101123,22.7,4.1,10.1,2.7,7.3,1.4,2.8,1.2,1.5,0.4,2.9,3.2,0.6,0.6,0.4,0.8,2.1,12.1,929,14.1,0.566,0.722,0.145,0.018,0.142,0.081,0.043,0.013,0.014,0.066,0.224,1,1,2.1,0.107,1,-0.8,0.3,0.5,929,168,413,110,298,58,115,51,60,15,118,133,25,24,15,31,87,497
"Daniel Hamilton",2018,22,"SG","OKC",6,0.455,0.4,0.5,0.545,0,1627772,4.7,0.8,1.8,0.3,0.8,0.5,1,0,0,0,0.8,0.8,1.3,0.2,0,0.3,0.3,2,28,18.2,0.545,0.455,0,0,0.205,0.099,0.442,0.018,0,0.154,0.199,0.1,0,0.1,0.169,1,1.3,2.3,0,28,5,11,2,5,3,6,0,0,0,5,5,8,1,0,2,2,12
"Tim Hardaway Jr.",2018,25,"SG","NYK",57,0.421,0.317,0.516,0.496,0.816,203501,33.1,6.3,15,2.3,7.2,4,7.8,2.6,3.1,0.6,3.4,3.9,2.7,1.1,0.2,1.6,2.2,17.5,1885,14.4,0.533,0.479,0.209,0.019,0.113,0.066,0.127,0.016,0.5,0.09,0.238,1.6,1.1,2.6,0.067,0.5,-1.1,-0.6,0.7,1885,360,856,130,410,230,446,146,179,32,192,224,155,62,10,92,123,996
"James Harden",2018,28,"SG","HOU",72,0.449,0.367,0.531,0.541,0.858,201935,35.4,9,20.1,3.7,10,5.4,10.1,8.7,10.1,0.6,4.8,5.4,8.8,1.8,0.7,4.4,2.3,30.4,2551,29.8,0.619,0.498,0.502,0.018,0.152,0.086,0.451,0.024,0.017,0.151,0.361,11.6,3.8,15.4,0.289,8.5,1.4,9.9,7.7,2551,651,1449,265,722,386,727,624,727,41,348,389,630,126,50,315,169,2191
"Gary Harris",2018,23,"SG","DEN",67,0.485,0.396,0.553,0.57,0.827,203914,34.4,6.6,13.6,2.3,5.9,4.2,7.7,2,2.4,0.6,2.1,2.6,2.9,1.8,0.2,1.8,1.8,17.5,2304,16.5,0.597,0.434,0.178,0.018,0.068,0.043,0.13,0.026,0.5,0.108,0.207,3.9,1.5,5.5,0.114,1,-0.2,0.8,1.7,2304,440,908,156,394,284,514,134,162,37,139,176,194,122,15,119,119,1170
"Joe Harris",2018,26,"SG","BRK",78,0.491,0.419,0.589,0.612,0.827,203925,25.3,3.9,8,1.9,4.6,2,3.4,1.1,1.3,0.7,2.7,3.3,1.6,0.4,0.3,1.2,2,10.8,1975,13.3,0.634,0.576,0.167,0.027,0.113,0.07,0.102,0.9,0.8,0.12,0.166,3,0.9,4,0.097,0.7,-0.6,0.1,1,1975,305,621,150,358,155,263,86,104,51,209,260,128,35,20,91,153,846
"Aaron Harrison",2018,23,"SG","DAL",9,0.275,0.209,0.385,0.341,0.765,1626151,25.9,2.1,7.7,1,4.8,1.1,2.9,1.4,1.9,0.4,2.2,2.7,1.2,1,0.2,0.3,3,6.7,233,5.1,0.392,0.623,0.246,0.018,0.099,0.057,0.067,0.019,0.8,0.038,0.155,-0.3,0.2,-0.1,-0.014,-6.8,-0.6,-7.5,-0.3,233,19,69,9,43,10,26,13,17,4,20,24,11,9,2,3,27,60
"Josh Hart",2018,22,"SG","LAL",63,0.469,0.396,0.551,0.573,0.702,1628404,23.2,2.8,6,1.2,3.1,1.6,2.8,1,1.5,0.7,3.5,4.2,1.3,0.7,0.3,0.7,1.7,7.9,1461,12.2,0.596,0.525,0.251,0.031,0.16,0.096,0.076,0.015,0.9,0.101,0.135,1.9,1.5,3.4,0.111,-0.6,0.5,-0.1,0.7,1461,176,375,78,197,98,178,66,94,42,221,263,80,47,16,47,107,496
"Reggie Hearn",2018,26,"SG","DET",3,0.5,0.5,0,0.75,0,203687,2.3,0.3,0.7,0.3,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,7,13.1,0.75,0.01,0,0,0,0,0,0,0,0,0.127,0,0,0,0.132,2.9,-1.4,1.5,0,7,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
"Buddy Hield",2018,25,"SG","SAC",80,0.446,0.431,0.457,0.54,0.877,1627741,25.3,5.2,11.7,2.2,5.1,3,6.6,0.9,1,0.7,3.2,3.8,1.9,1.1,0.3,1.6,1.9,13.5,2024,16.1,0.557,0.437,0.087,0.03,0.148,0.086,0.128,0.021,0.01,0.113,0.243,1.3,1.5,2.8,0.067,1.6,-0.5,1,1.5,2024,416,933,176,408,240,525,71,81,55,252,307,155,85,22,124,148,1079
"Darrun Hilliard",2018,24,"SG","SAS",14,0.263,0,0.385,0.263,0.857,1626199,6.8,0.4,1.4,0,0.4,0.4,0.9,0.4,0.5,0,0.5,0.5,0.8,0.1,0,0.3,0.5,1.1,95,3.4,0.362,0.316,0.368,0,0.082,0.041,0.153,0.011,0,0.153,0.123,-0.1,0.1,0,-0.015,-7.1,-0.8,-7.9,-0.1,95,5,19,0,6,5,13,6,7,0,7,7,11,2,0,4,7,16
"Jrue Holiday",2018,27,"SG","NOP",81,0.494,0.337,0.557,0.543,0.786,201950,36.1,7.6,15.4,1.5,4.4,6.1,11,2.3,2.9,0.8,3.7,4.5,6,1.5,0.8,2.6,2.5,19,2927,17.8,0.57,0.286,0.191,0.024,0.108,0.068,0.249,0.02,0.017,0.136,0.231,4.2,2.9,7.1,0.116,1.3,0.3,1.6,2.7,2927,615,1244,120,356,495,888,187,238,62,303,365,486,123,64,213,201,1537
"Justin Holiday",2018,28,"SG","CHI",72,0.371,0.359,0.387,0.474,0.823,203200,31.5,4,10.9,2.2,6.2,1.8,4.6,1.9,2.3,0.4,3.6,4,2.1,1.1,0.4,1.3,1.9,12.2,2265,10.8,0.513,0.574,0.21,0.014,0.128,0.069,0.101,0.017,0.012,0.098,0.182,0.1,1.6,1.7,0.036,-1.6,-0.3,-1.9,0,2265,290,782,161,449,129,333,135,164,31,260,291,153,80,31,93,134,876
"Scotty Hopson",2018,28,"SG","DAL",1,0,0,0,0,0.5,203816,8,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1,8,-4.6,0.266,0,0.02,0,0,0,0.158,0,0,0.347,0.163,0,0,0,-0.238,-9.2,-4.7,-14,0,8,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,0,1
"Danuel House Jr.",2018,24,"SG","PHO",23,0.434,0.259,0.577,0.492,0.806,1627863,17.5,2.4,5.6,0.7,2.5,1.8,3.1,1.1,1.3,0.6,2.7,3.3,1.1,0.3,0.3,0.5,1,6.6,403,12.4,0.533,0.45,0.24,0.034,0.17,0.101,0.094,0.8,0.012,0.072,0.162,0.4,0.1,0.6,0.066,-0.8,-0.8,-1.6,0,403,56,129,15,58,41,71,25,31,13,63,76,25,7,6,11,23,152
"RJ Hunter",2018,24,"SG","HOU",5,0.35,0.214,0.667,0.425,0.01,1626154,9,1.4,4,0.6,2.8,0.8,1.2,0.4,0.4,0,1,1,0.6,0.6,0,0.4,1.4,3.8,45,8.5,0.455,0.7,0.1,0,0.124,0.063,0.103,0.033,0,0.087,0.225,0,0.1,0,0.022,-5.2,1.9,-3.3,0,45,7,20,3,14,4,6,2,2,0,5,5,3,3,0,2,7,19
"Andre Ingram",2018,32,"SG","LAL",2,0.471,0.556,0.375,0.618,0.01,201281,32,4,8.5,2.5,4.5,1.5,4,1.5,1.5,0.5,2.5,3,3.5,1.5,1.5,1.5,1.5,12,64,16.3,0.655,0.529,0.176,0.017,0.083,0.05,0.153,0.022,0.038,0.141,0.141,0.1,0.1,0.2,0.157,1.7,2.5,4.3,0.1,64,8,17,5,9,3,8,3,3,1,5,6,7,3,3,3,3,24
"Luke Kennard",2018,21,"SG","DET",73,0.443,0.415,0.463,0.53,0.855,1628379,20,2.8,6.4,1.1,2.7,1.7,3.7,0.9,1,0.3,2.1,2.4,1.7,0.6,0.2,0.9,1.2,7.6,1463,12.1,0.56,0.419,0.163,0.016,0.119,0.066,0.127,0.015,0.8,0.122,0.172,1.1,1.4,2.6,0.085,-0.9,0.1,-0.8,0.5,1463,206,465,81,195,125,270,65,76,21,155,176,124,44,13,69,86,558
"Furkan Korkmaz",2018,20,"SG","PHI",14,0.286,0.294,0.273,0.375,0.5,1627788,5.7,0.6,2,0.4,1.2,0.2,0.8,0.1,0.3,0.1,0.6,0.8,0.3,0.1,0.1,0.1,0.9,1.6,80,3.4,0.386,0.607,0.143,0.028,0.117,0.074,0.067,0.012,0.01,0.063,0.169,-0.1,0.1,0,-0.006,-6.6,-1,-7.6,-0.1,80,8,28,5,17,3,11,2,4,2,9,11,4,2,1,2,12,23
"Kyle Korver",2018,36,"SG","CLE",73,0.459,0.436,0.537,0.628,0.889,2594,21.6,3,6.6,2.2,5.2,0.8,1.5,0.9,1,0.1,2.1,2.3,1.2,0.4,0.4,0.8,1.8,9.2,1574,13.4,0.652,0.777,0.149,0.7,0.109,0.059,0.08,0.01,0.015,0.096,0.16,2.8,0.6,3.4,0.104,1.5,-1.2,0.2,0.9,1574,222,484,164,376,58,108,64,72,9,156,165,88,31,27,55,130,672
"Jeremy Lamb",2018,25,"SG","CHO",80,0.457,0.37,0.495,0.513,0.861,203087,24.6,4.8,10.4,1.2,3.2,3.6,7.2,2.2,2.6,0.6,3.4,4.1,2.3,0.8,0.4,1.2,1.7,12.9,1967,17,0.559,0.305,0.25,0.027,0.154,0.089,0.154,0.015,0.014,0.091,0.224,3,1.9,4.9,0.12,1.3,0.2,1.6,1.8,1967,380,832,94,254,286,578,179,208,49,275,324,186,61,32,93,138,1033
"Zach LaVine",2018,22,"SG","CHI",24,0.383,0.341,0.405,0.442,0.813,203897,27.3,5.7,14.8,1.8,5.1,3.9,9.7,3.6,4.5,0.4,3.5,3.9,3,1,0.2,1.8,2.3,16.7,656,14.6,0.499,0.346,0.301,0.014,0.144,0.077,0.186,0.018,0.5,0.097,0.295,-0.1,0.5,0.3,0.025,-0.8,-1.5,-2.3,-0.1,656,136,355,42,123,94,232,87,107,9,85,94,72,24,4,43,55,401
"Courtney Lee",2018,32,"SG","NYK",76,0.454,0.406,0.482,0.529,0.919,201584,30.4,4.5,9.9,1.5,3.7,3,6.3,1.5,1.6,0.4,2.6,2.9,2.4,1.1,0.2,1.1,1.4,12,2310,13,0.564,0.368,0.164,0.014,0.093,0.054,0.113,0.017,0.6,0.094,0.169,2.7,1.2,3.9,0.082,-0.1,-0.2,-0.3,1,2310,343,755,113,278,230,477,114,124,30,194,224,180,80,17,84,109,913
"Damion Lee",2018,25,"SG","ATL",15,0.408,0.25,0.511,0.457,0.759,1627814,26.9,4.1,10.1,1,4,3.1,6.1,1.5,1.9,0.7,4,4.7,1.9,1.3,0.1,0.9,1.7,10.7,404,12,0.489,0.395,0.191,0.03,0.166,0.098,0.112,0.023,0.2,0.078,0.193,0,0.4,0.4,0.046,-2.3,0.4,-1.9,0,404,62,152,15,60,47,92,22,29,11,60,71,29,19,1,14,25,161
"Patrick McCaw",2018,22,"SG","GSW",57,0.409,0.238,0.503,0.451,0.765,1627775,16.9,1.6,3.9,0.3,1.4,1.3,2.5,0.5,0.6,0.3,1.2,1.4,1.4,0.8,0.2,0.7,1.2,4,961,7.4,0.477,0.356,0.151,0.02,0.072,0.048,0.106,0.022,0.8,0.146,0.128,-0.3,0.8,0.6,0.029,-4.3,0.1,-4.1,-0.5,961,92,225,19,80,73,145,26,34,16,66,82,81,43,10,41,67,229
"CJ McCollum",2018,26,"SG","POR",81,0.443,0.397,0.465,0.506,0.836,203468,36.1,8.2,18.6,2.3,5.9,5.9,12.7,2.6,3.1,0.7,3.3,4,3.4,1,0.4,1.9,2.1,21.4,2923,17,0.536,0.316,0.166,0.02,0.099,0.06,0.158,0.013,0.01,0.086,0.265,3.7,2.9,6.6,0.108,1.8,-0.5,1.2,2.4,2923,667,1505,189,476,478,1029,209,250,53,268,321,272,77,35,151,168,1732
"Rodney McGruder",2018,26,"SG","MIA",18,0.493,0.429,0.553,0.596,0.5,203585,16.6,2,4.1,0.8,1.9,1.2,2.1,0.2,0.4,0.6,1.2,1.8,0.9,0.4,0.2,0.2,1.2,5.1,299,12,0.595,0.479,0.11,0.041,0.083,0.062,0.084,0.013,0.9,0.05,0.121,0.5,0.3,0.8,0.125,-1,-0.3,-1.4,0.1,299,36,73,15,35,21,38,4,8,11,22,33,17,8,3,4,21,91
"Trey McKinney-Jones",2018,27,"SG","IND",1,0,0,0,0,0,203590,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.001,-6.2,-2.3,-8.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ben McLemore",2018,24,"SG","MEM",56,0.421,0.346,0.477,0.495,0.828,203463,19.5,2.8,6.7,1,2.8,1.8,3.8,0.9,1.1,0.6,1.9,2.5,0.9,0.7,0.3,1.1,2.5,7.5,1091,9.7,0.526,0.426,0.172,0.035,0.114,0.074,0.075,0.018,0.013,0.132,0.19,-0.2,0.7,0.5,0.023,-2.9,-1,-3.9,-0.5,1091,157,373,55,159,102,214,53,64,34,105,139,51,38,15,61,139,422
"Jodie Meeks",2018,30,"SG","WAS",77,0.399,0.343,0.464,0.491,0.863,201975,14.5,2,5.1,0.9,2.7,1.1,2.4,1.3,1.5,0.2,1.4,1.6,0.9,0.4,0.1,0.5,0.7,6.3,1119,12.4,0.548,0.534,0.298,0.015,0.112,0.064,0.091,0.013,0.3,0.077,0.19,1.3,0.8,2,0.087,-0.3,-0.8,-1.1,0.3,1119,157,393,72,210,85,183,101,117,15,111,126,70,29,4,37,55,487
"Donovan Mitchell",2018,21,"SG","UTA",79,0.437,0.34,0.502,0.506,0.805,1628378,33.4,7.5,17.2,2.4,7,5.2,10.3,3,3.8,0.7,3.1,3.7,3.7,1.5,0.3,2.7,2.7,20.5,2638,16.7,0.541,0.404,0.218,0.023,0.104,0.064,0.194,0.022,0.9,0.126,0.291,1.4,3.8,5.2,0.095,0.9,0.3,1.2,2.2,2638,595,1362,187,550,408,812,239,297,52,244,296,291,118,27,215,213,1616
"Naz Mitrou-Long",2018,24,"SG","UTA",1,0.01,0.01,0,0.015,0,1628513,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,133.8,0.015,0.01,0,0,0,0,0,0,0,0,0.45,0.1,0,0.1,2.712,199.4,42.7,242.2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
"Malik Monk",2018,19,"SG","CHO",63,0.36,0.342,0.385,0.458,0.842,1628370,13.6,2.4,6.7,1.3,3.9,1.1,2.9,0.5,0.6,0.1,0.9,1,1.4,0.3,0.1,0.8,1,6.7,854,10.2,0.477,0.572,0.089,0.01,0.075,0.042,0.169,0.011,0.9,0.1,0.249,-0.5,0.5,0,0,-1.3,-2,-3.4,-0.3,854,153,425,83,243,70,182,32,38,8,58,66,91,20,9,49,60,421
"Luis Montero",2018,24,"SG","DET",2,0,0,0,0,0,1626242,4,0,0.5,0,0,0,0.5,0,0,0,1,1,0,0,0,1,0,0,8,-15.5,0,0,0,0,0.282,0.138,0,0,0,0.667,0.166,-0.1,0,-0.1,-0.445,-19,-6.6,-25.6,0,8,0,1,0,0,0,1,0,0,0,2,2,0,0,0,2,0,0
"E'Twaun Moore",2018,28,"SG","NOP",82,0.508,0.425,0.556,0.585,0.706,202734,31.5,5.2,10.1,1.6,3.7,3.6,6.5,0.6,0.8,0.7,2.2,2.9,2.3,1,0.1,1.2,2.2,12.5,2586,12.1,0.593,0.362,0.082,0.025,0.073,0.05,0.101,0.015,0.4,0.106,0.161,2.8,1.6,4.4,0.081,-1,-0.5,-1.6,0.3,2586,423,832,128,301,295,531,48,68,57,181,238,187,79,12,102,182,1022
"Jaylen Morris",2018,22,"SG","ATL",6,0.406,0.2,0.5,0.438,0,1628537,16.3,2.2,5.3,0.3,1.7,1.8,3.7,0,0,0.3,2.3,2.7,1.2,0.3,0.2,1,0.3,4.7,98,6.5,0.438,0.313,0,0.023,0.159,0.091,0.108,0.01,0.9,0.158,0.169,-0.2,0.1,-0.1,-0.053,-4.4,-1,-5.4,-0.1,98,13,32,2,10,11,22,0,0,2,14,16,7,2,1,6,2,28
"Xavier Munford",2018,25,"SG","MIL",6,0.167,0,0.25,0.167,0.5,204098,3.5,0.2,1,0,0.3,0.2,0.7,0.2,0.3,0.2,0,0.2,0.7,0.2,0,0.3,0.7,0.5,21,-2.1,0.218,0.333,0.333,0.056,0,0.028,0.246,0.024,0,0.225,0.191,-0.1,0,-0.1,-0.197,-9.3,-2,-11.3,0,21,1,6,0,2,1,4,1,2,1,0,1,4,1,0,2,4,3
"David Nwaba",2018,25,"SG","CHI",70,0.478,0.346,0.496,0.499,0.655,1628021,23.5,2.9,6,0.3,0.7,2.6,5.3,1.9,2.9,1.3,3.4,4.7,1.5,0.8,0.4,1.1,2.3,7.9,1646,12.2,0.542,0.123,0.48,0.056,0.16,0.106,0.094,0.017,0.016,0.131,0.156,1.1,1.4,2.4,0.071,-2.7,0.2,-2.5,-0.2,1646,202,423,18,52,184,371,133,203,89,237,326,104,59,29,77,158,555
"Victor Oladipo",2018,25,"SG","IND",75,0.477,0.371,0.528,0.537,0.799,203506,34,8.5,17.9,2.1,5.8,6.4,12.1,3.9,4.9,0.6,4.6,5.2,4.3,2.4,0.8,2.9,2.3,23.1,2552,23.1,0.577,0.323,0.274,0.021,0.151,0.086,0.212,0.035,0.02,0.127,0.301,4.3,4,8.2,0.155,4.1,1.7,5.8,5,2552,640,1342,161,434,479,908,294,368,47,343,390,323,177,57,219,175,1735
"Brandon Paul",2018,26,"SG","SAS",64,0.433,0.278,0.548,0.492,0.512,203464,9,0.9,2,0.2,0.8,0.6,1.1,0.3,0.7,0.1,1,1.1,0.6,0.4,0.1,0.5,0.9,2.3,576,7.4,0.504,0.425,0.339,0.011,0.12,0.065,0.09,0.022,0.01,0.166,0.136,-0.3,0.8,0.5,0.045,-5.1,1.6,-3.5,-0.2,576,55,127,15,54,40,73,22,43,6,62,68,37,25,7,29,58,147
"Norman Powell",2018,24,"SG","TOR",70,0.401,0.285,0.516,0.472,0.821,1626181,15.2,2.1,5.3,0.8,2.7,1.4,2.7,0.5,0.6,0.2,1.5,1.7,1.3,0.5,0.2,0.9,1.6,5.5,1062,8.5,0.492,0.497,0.104,0.015,0.109,0.063,0.118,0.017,0.012,0.144,0.189,-0.6,1.2,0.6,0.027,-3.2,0.2,-2.9,-0.3,1062,150,374,53,186,97,188,32,39,14,105,119,89,37,16,66,111,385
"Rodney Purvis",2018,23,"SG","ORL",16,0.327,0.25,0.4,0.388,0.867,1628681,18.1,2.2,6.7,0.8,3.3,1.4,3.4,0.8,0.9,0.1,1.6,1.7,1.1,0.2,0.2,0.6,1.6,6,290,4.5,0.423,0.486,0.14,0.4,0.099,0.051,0.085,0.5,0.8,0.081,0.187,-0.4,0.1,-0.3,-0.056,-6.1,-2.1,-8.2,-0.5,290,35,107,13,52,22,55,13,15,1,26,27,17,3,3,10,26,96
"Tim Quarterman",2018,23,"SG","HOU",3,0.333,0,0.01,0.333,0.01,1627817,4.3,0.3,1,0,0.7,0.3,0.3,0.7,0.7,0,1,1,0.3,0,0,0.7,0.3,1.3,13,2.9,0.515,0.667,0.667,0,0.258,0.13,0.106,0,0,0.34,0.2,0,0,0,-0.083,-8.5,-1.2,-9.7,0,13,1,3,0,2,1,1,2,2,0,3,3,1,0,0,2,1,4
"Xavier Rathan-Mayes",2018,23,"SG","MEM",5,0.286,0.071,0.393,0.298,0.444,1628504,23.6,2.4,8.4,0.2,2.8,2.2,5.6,0.8,1.8,0,1,1,3.6,1.2,0.6,2.2,3.6,5.8,118,0.9,0.315,0.333,0.214,0,0.05,0.025,0.23,0.026,0.024,0.193,0.217,-0.5,0.1,-0.4,-0.171,-9.9,-1.6,-11.5,-0.3,118,12,42,1,14,11,28,4,9,0,5,5,18,6,3,11,18,29
"JJ Redick",2018,33,"SG","PHI",70,0.46,0.42,0.504,0.569,0.904,200755,30.2,5.8,12.6,2.8,6.6,3,6,2.8,3.1,0.1,2.4,2.5,3,0.5,0.1,1.5,1.8,17.1,2116,15.9,0.614,0.523,0.248,0.5,0.083,0.045,0.151,0.8,0.2,0.096,0.217,4.8,1.8,6.6,0.15,2.2,-1.1,1.1,1.7,2116,404,879,193,460,211,419,197,218,9,169,178,210,35,6,103,123,1198
