"name","yearSeason","agePlayer","position","team","countGames","pctFG","pctFG3","pctFG2","pctEFG","pctFT","idPlayerNBA","minutesPerGame","fgmPerGame","fgaPerGame","fg3mPerGame","fg3aPerGame","fg2mPerGame","fg2aPerGame","ftmPerGame","ftaPerGame","orbPerGame","drbPerGame","trbPerGame","astPerGame","stlPerGame","blkPerGame","tovPerGame","pfPerGame","ptsPerGame","minutes","ratioPER","pctTrueShooting","pct3PRate","pctFTRate","pctORB","pctDRB","pctTRB","pctAST","pctSTL","pctBLK","pctTOV","pctUSG","ratioOWS","ratioDWS","ratioWS","ratioWSPer48","ratioOBPM","ratioDBPM","ratioBPM","ratioVORP","minutesTotals","fgmTotals","fgaTotals","fg3mTotals","fg3aTotals","fg2mTotals","fg2aTotals","ftmTotals","ftaTotals","orbTotals","drbTotals","trbTotals","astTotals","stlTotals","blkTotals","tovTotals","pfTotals","ptsTotals"
"Dwight Howard",2013,27,"C","LAL",76,0.578,0.167,0.581,0.579,0.492,2730,35.8,6.2,10.7,0,0.1,6.2,10.6,4.7,9.5,3.3,9.1,12.4,1.4,1.1,2.4,3,3.8,17.1,2722,19.4,0.573,0.007,0.887,0.104,0.274,0.191,0.066,0.016,0.049,0.166,0.222,2.8,4.8,7.6,0.134,-0.6,1.1,0.6,1.8,2722,470,813,1,6,469,807,355,721,251,694,945,108,84,186,225,291,1296
"Bernard James",2013,27,"C","DAL",46,0.515,0,0.525,0.515,0.61,203108,9.9,1.2,2.2,0,0,1.2,2.2,0.5,0.9,1.1,1.7,2.8,0.1,0.3,0.8,0.4,1.4,2.8,457,14.7,0.541,0.019,0.398,0.129,0.189,0.16,0.019,0.013,0.065,0.129,0.139,0.5,0.7,1.2,0.125,-2.4,0.7,-1.6,0,457,53,103,0,2,53,101,25,41,52,79,131,6,12,38,18,64,131
"Al Jefferson",2013,28,"C","UTA",78,0.494,0.118,0.5,0.495,0.77,2744,33.1,7.8,15.8,0,0.2,7.8,15.6,2.1,2.8,2,7.2,9.2,2.1,1,1.1,1.3,2.2,17.8,2578,20.9,0.522,0.014,0.176,0.07,0.259,0.163,0.12,0.016,0.027,0.073,0.253,4.3,3.3,7.7,0.143,2.2,0.1,2.4,2.8,2578,611,1236,2,17,609,1219,167,217,156,564,720,164,80,89,105,170,1391
"Chris Johnson",2013,27,"C","MIN",30,0.64,0,0.64,0.64,0.618,202419,9.5,1.6,2.5,0,0,1.6,2.5,0.7,1.1,0.7,1.3,2,0.3,0.2,0.9,0.4,1.6,3.9,284,18.4,0.65,0,0.453,0.078,0.166,0.121,0.049,0.013,0.076,0.126,0.162,0.6,0.4,1,0.176,-1.2,2.8,1.6,0.3,284,48,75,0,0,48,75,21,34,20,40,60,8,7,28,13,49,117
"DeAndre Jordan",2013,24,"C","LAC",82,0.643,0,0.643,0.643,0.386,201599,24.5,3.8,6,0,0,3.8,6,1.2,3,2.6,4.7,7.2,0.3,0.6,1.4,1.2,2.3,8.8,2010,17.2,0.606,0,0.51,0.127,0.224,0.176,0.022,0.013,0.047,0.143,0.159,3,3.2,6.2,0.148,-0.1,-0.2,-0.2,0.9,2010,314,488,0,0,314,488,96,249,210,384,594,28,48,112,100,192,724
"Chris Kaman",2013,30,"C","DAL",66,0.507,0,0.508,0.507,0.788,2549,20.7,4.7,9.3,0,0,4.7,9.3,1,1.3,1.5,4.2,5.6,0.8,0.4,0.8,1.6,2.1,10.5,1363,16.3,0.529,0.002,0.138,0.081,0.221,0.152,0.066,0.011,0.03,0.136,0.253,0,1.6,1.6,0.058,-1.5,-0.8,-2.4,-0.1,1363,313,617,0,1,313,616,67,85,97,275,372,51,29,52,103,141,693
"Kosta Koufos",2013,23,"C","DEN",81,0.581,0,0.582,0.581,0.558,201585,22.4,3.6,6.3,0,0,3.6,6.3,0.7,1.3,2.6,4.3,6.9,0.4,0.5,1.3,0.7,3,8,1817,17.2,0.585,0.002,0.205,0.133,0.212,0.173,0.026,0.012,0.044,0.087,0.145,3.9,2.5,6.5,0.171,0.2,0.4,0.6,1.2,1817,295,508,0,1,295,507,58,104,211,351,562,32,44,103,53,246,648
"Viacheslav Kravtsov",2013,25,"C","DET",25,0.717,0,0.717,0.717,0.297,203139,9,1.3,1.8,0,0,1.3,1.8,0.4,1.5,1,0.8,1.8,0.4,0.2,0.4,0.6,1.3,3.1,224,14.4,0.618,0,0.804,0.121,0.11,0.116,0.066,0.012,0.032,0.184,0.155,0.3,0.1,0.4,0.086,-1.4,-0.6,-2,0,224,33,46,0,0,33,46,11,37,24,21,45,9,5,9,14,32,77
"Meyers Leonard",2013,20,"C","POR",69,0.545,0.429,0.548,0.551,0.809,203086,17.5,2.2,4,0,0.1,2.1,3.9,1,1.3,1.2,2.5,3.7,0.5,0.2,0.6,0.7,2.4,5.5,1206,12.1,0.596,0.025,0.321,0.076,0.171,0.123,0.043,0.5,0.024,0.134,0.139,1.8,0.7,2.4,0.097,-2.7,-0.6,-3.3,-0.4,1206,151,277,3,7,148,270,72,89,80,175,255,33,11,38,49,168,377
"Brook Lopez",2013,24,"C","BRK",74,0.521,0,0.522,0.521,0.758,201572,30.4,7.7,14.8,0,0,7.7,14.8,4,5.3,2.8,4.1,6.9,0.9,0.4,2.1,1.8,2.1,19.4,2253,24.7,0.567,0.001,0.358,0.108,0.161,0.134,0.064,0.8,0.052,0.094,0.286,6.4,2.6,9,0.191,3.4,-0.2,3.2,3,2253,570,1094,0,1,570,1093,297,392,208,304,512,70,33,154,131,152,1437
"Robin Lopez",2013,24,"C","NOH",82,0.534,0,0.534,0.534,0.778,201577,26,4.7,8.8,0,0,4.7,8.8,2,2.5,2.8,2.9,5.6,0.8,0.4,1.6,1.3,2,11.3,2136,18.9,0.573,0,0.288,0.124,0.134,0.129,0.053,0.8,0.05,0.12,0.2,4.4,1.2,5.6,0.126,1.3,-0.7,0.6,1.4,2136,384,719,0,0,384,719,161,207,226,236,462,64,32,128,110,167,929
"Ian Mahinmi",2013,26,"C","IND",80,0.453,0,0.456,0.453,0.608,101133,16.5,1.9,4.1,0,0,1.9,4.1,1.3,2.1,1.4,2.5,3.9,0.3,0.5,0.8,1.2,2.5,5,1322,10.6,0.497,0.006,0.52,0.099,0.162,0.131,0.033,0.016,0.037,0.185,0.171,-0.4,2.6,2.3,0.083,-4.7,1.4,-3.4,-0.5,1322,149,329,0,2,149,327,104,171,115,196,311,27,39,66,92,201,402
"Kenyon Martin",2013,35,"C","NYK",18,0.602,0,0.602,0.602,0.425,2030,23.9,3.1,5.2,0,0,3.1,5.2,0.9,2.2,1.9,3.4,5.3,0.4,0.9,0.9,0.9,3.6,7.2,431,13.9,0.583,0,0.43,0.089,0.171,0.129,0.029,0.02,0.034,0.126,0.137,0.6,0.6,1.2,0.128,-1.5,0.4,-1.1,0.1,431,56,93,0,0,56,93,17,40,34,61,95,8,16,17,16,64,129
"JaVale McGee",2013,25,"C","DEN",79,0.575,0.01,0.574,0.576,0.591,201580,18.1,3.8,6.7,0,0,3.8,6.7,1.4,2.4,2,2.8,4.8,0.3,0.4,2,1.1,2.3,9.1,1433,20.7,0.589,0.002,0.353,0.126,0.171,0.149,0.027,0.011,0.085,0.129,0.211,2.7,2.2,4.9,0.163,0.4,1.2,1.6,1.3,1433,303,527,1,1,302,526,110,186,158,223,381,24,30,157,90,184,717
"Fab Melo",2013,22,"C","BOS",6,0.5,0,0.5,0.5,0.25,203097,6,0.5,1,0,0,0.5,1,0.2,0.7,0,0.5,0.5,0,0.3,0.3,0.2,1.2,1.2,36,4.9,0.451,0,0.667,0,0.096,0.049,0,0.029,0.044,0.114,0.115,0,0.1,0,0.021,-8.3,0.7,-7.6,-0.1,36,3,6,0,0,3,6,1,4,0,3,3,0,2,2,1,7,7
"Darko Milicic",2013,27,"C","BOS",1,0,0,0,0,0,2545,5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0,5,-30.2,0,0,0,0,0.229,0.118,0,0,0,0.667,0.284,-0.1,0,-0.1,-0.779,-32.8,-5.5,-38.3,0,5,0,1,0,0,0,1,0,0,0,1,1,0,0,0,2,1,0
"Nazr Mohammed",2013,35,"C","CHI",63,0.367,0,0.371,0.367,0.723,1737,11,1,2.9,0,0,1,2.8,0.5,0.7,1.2,1.9,3.1,0.4,0.3,0.5,0.4,1.5,2.6,693,10.8,0.414,0.011,0.261,0.12,0.204,0.162,0.058,0.016,0.035,0.107,0.149,0,1.2,1.2,0.082,-4.1,0.6,-3.6,-0.3,693,66,180,0,2,66,178,34,47,73,122,195,26,21,32,24,97,166
"Greg Monroe",2013,22,"C","DET",81,0.486,0,0.488,0.486,0.689,202328,33.2,6.3,13.1,0,0,6.3,13,3.3,4.8,2.9,6.7,9.6,3.5,1.3,0.7,2.9,2.3,16,2687,19.5,0.527,0.004,0.371,0.099,0.236,0.167,0.186,0.021,0.016,0.16,0.248,2.7,3.2,5.9,0.105,1.5,0.4,1.8,2.6,2687,514,1058,0,4,514,1054,270,392,236,541,777,281,105,55,234,190,1298
"Timofey Mozgov",2013,26,"C","DEN",41,0.506,0,0.518,0.506,0.769,202389,8.9,1.1,2.1,0,0,1.1,2.1,0.5,0.6,1.2,1.4,2.6,0.2,0.1,0.4,0.6,1.4,2.6,366,12.3,0.549,0.023,0.299,0.156,0.171,0.164,0.034,0.8,0.038,0.203,0.146,0.3,0.4,0.7,0.096,-2.8,-1,-3.7,-0.2,366,44,87,0,2,44,85,20,26,50,57,107,9,6,18,25,57,108
"Joakim Noah",2013,27,"C","CHI",66,0.481,0,0.485,0.481,0.751,201149,36.8,4.6,9.5,0,0.1,4.6,9.5,2.7,3.6,3.9,7.2,11.1,4,1.2,2.1,2.7,2.8,11.9,2426,18.1,0.534,0.008,0.376,0.122,0.226,0.173,0.176,0.017,0.044,0.193,0.172,2.7,4.7,7.3,0.145,0.6,2.7,3.4,3.3,2426,303,630,0,5,303,625,178,237,260,473,733,262,78,141,176,185,784
"Jermaine O'Neal",2013,34,"C","PHO",55,0.482,0,0.482,0.482,0.835,979,18.7,3.3,6.7,0,0,3.3,6.7,1.7,2.1,1.5,3.8,5.3,0.8,0.3,1.4,1.3,2.3,8.3,1029,16.7,0.538,0,0.31,0.089,0.238,0.162,0.068,0.9,0.057,0.148,0.214,0.7,1.3,2,0.092,-1.9,0.6,-1.3,0.2,1029,179,371,0,0,179,371,96,115,82,211,293,42,19,78,73,126,454
"Kyle O'Quinn",2013,22,"C","ORL",57,0.513,0,0.515,0.513,0.667,203124,11.2,1.8,3.5,0,0,1.8,3.4,0.5,0.8,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1,638,15.8,0.535,0.005,0.228,0.115,0.255,0.185,0.131,0.9,0.031,0.146,0.181,0.7,0.7,1.4,0.107,-1.9,0.3,-1.6,0.1,638,101,197,0,1,101,196,30,45,65,144,209,52,11,26,37,107,232
"Tim Ohlbrecht",2013,24,"C","HOU",3,0.333,0,0.333,0.333,0.01,203317,4,0.3,1,0,0,0.3,1,0.3,0.3,0,0.3,0.3,0.3,0.3,0,1.3,0.3,1,12,-6.1,0.436,0,0.333,0,0.093,0.047,0.118,0.042,0,0.538,0.271,-0.1,0,-0.1,-0.369,-17.2,0,-17.2,0,12,1,3,0,0,1,3,1,1,0,1,1,1,1,0,4,1,3
"Emeka Okafor",2013,30,"C","WAS",79,0.477,0,0.477,0.477,0.571,2731,26,4.2,8.7,0,0,4.2,8.7,1.4,2.4,2.5,6.2,8.8,1.2,0.6,1,1.4,1.8,9.7,2052,15.8,0.496,0,0.278,0.107,0.268,0.187,0.079,0.011,0.03,0.122,0.195,0.7,3.7,4.5,0.104,-1,0.3,-0.7,0.7,2052,328,687,0,0,328,687,109,191,199,493,692,93,45,77,107,145,765
"Daniel Orton",2013,22,"C","OKC",13,0.462,0,0.462,0.462,0.529,202350,8,0.9,2,0,0,0.9,2,0.7,1.3,1,1,2,0.3,0.3,0.2,0.3,1,2.5,104,14,0.493,0,0.654,0.155,0.134,0.143,0.057,0.02,0.022,0.107,0.164,0.1,0.1,0.3,0.135,-2.6,-0.4,-3.1,0,104,12,26,0,0,12,26,9,17,13,13,26,4,4,3,4,13,33
"Zaza Pachulia",2013,28,"C","ATL",52,0.473,0,0.479,0.473,0.757,2585,21.8,2.2,4.6,0,0.1,2.2,4.6,1.5,2,2.5,3.9,6.5,1.5,0.7,0.2,1.3,2.5,5.9,1134,13.1,0.534,0.012,0.427,0.135,0.203,0.17,0.103,0.016,0.8,0.196,0.146,1.2,1.5,2.7,0.116,-2,0.2,-1.7,0.1,1134,114,241,0,3,114,238,78,103,132,204,336,79,35,12,70,128,306
"Nikola Pekovic",2013,27,"C","MIN",62,0.52,0,0.52,0.52,0.744,201593,31.6,6.2,12,0,0,6.2,12,3.9,5.2,3.7,5.1,8.8,0.9,0.7,0.8,1.6,2.3,16.3,1959,20.2,0.572,0,0.437,0.13,0.19,0.159,0.049,0.011,0.02,0.103,0.225,4.6,2.1,6.7,0.163,1.7,-1.2,0.5,1.2,1959,385,741,0,0,385,741,241,324,230,315,545,53,43,50,101,143,1011
"Kendrick Perkins",2013,28,"C","OKC",78,0.457,0,0.458,0.457,0.611,2570,25.1,1.8,4,0,0,1.8,4,0.6,0.9,1.4,4.6,6,1.4,0.6,1.1,1.4,2.9,4.2,1954,8.2,0.479,0.003,0.23,0.07,0.195,0.137,0.079,0.011,0.032,0.24,0.106,-0.5,3,2.5,0.062,-3.2,1.4,-1.8,0.1,1954,143,313,0,1,143,312,44,72,110,356,466,111,43,83,109,227,330
"Johan Petro",2013,27,"C","ATL",31,0.436,0.25,0.443,0.441,0.917,101130,11.4,1.5,3.5,0,0.1,1.5,3.4,0.4,0.4,1.1,2.5,3.6,0.5,0.3,0.3,0.8,1.5,3.5,352,11,0.468,0.036,0.109,0.109,0.253,0.182,0.071,0.015,0.02,0.172,0.183,-0.2,0.6,0.4,0.048,-4.8,-0.3,-5,-0.3,352,48,110,1,4,47,106,11,12,33,79,112,16,10,9,24,48,108
"Miles Plumlee",2013,24,"C","IND",14,0.238,0,0.238,0.238,0.75,203101,3.9,0.4,1.5,0,0,0.4,1.5,0.2,0.3,0.9,0.7,1.6,0.1,0,0.2,0.2,0.4,0.9,55,8.8,0.286,0,0.19,0.248,0.199,0.223,0.057,0,0.04,0.116,0.214,-0.1,0.1,0,-0.015,-5,-2.9,-7.8,-0.1,55,5,21,0,0,5,21,3,4,12,10,22,2,0,3,3,5,13
"Joel Przybilla",2013,33,"C","MIL",12,0.25,0,0.25,0.25,0,2038,5.7,0.1,0.3,0,0,0.1,0.3,0,0.2,0.4,1.3,1.8,0.3,0.1,0.2,0.3,0.8,0.2,68,3.3,0.205,0,0.5,0.076,0.262,0.166,0.076,0.7,0.021,0.45,0.057,-0.1,0.1,0,-0.005,-7.3,0.2,-7.1,-0.1,68,1,4,0,0,1,4,0,2,5,16,21,4,1,2,4,10,2
"Robert Sacre",2013,23,"C","LAL",32,0.375,0,0.375,0.375,0.636,203135,6.3,0.6,1.5,0,0,0.6,1.5,0.2,0.3,0.3,0.8,1.1,0.2,0,0.3,0.3,1.2,1.3,203,3.4,0.407,0,0.229,0.05,0.132,0.092,0.043,0,0.036,0.159,0.138,-0.2,0.1,-0.1,-0.024,-8,-0.7,-8.8,-0.4,203,18,48,0,0,18,48,7,11,9,25,34,6,0,10,10,38,43
"Samardo Samuels",2013,24,"C","CLE",18,0.367,0,0.373,0.367,0.583,202396,10.9,1.2,3.3,0,0.1,1.2,3.3,0.8,1.3,0.6,1,1.6,0.4,0.2,0.2,0.3,1.7,3.2,196,6.2,0.411,0.017,0.4,0.056,0.112,0.083,0.063,0.8,0.012,0.078,0.174,-0.1,0,-0.1,-0.016,-4.6,-1.6,-6.2,-0.2,196,22,60,0,1,22,59,14,24,10,18,28,8,3,3,6,30,58
"Larry Sanders",2013,24,"C","MIL",71,0.506,0,0.507,0.506,0.618,202336,27.3,4.3,8.5,0,0,4.3,8.5,1.2,1.9,3.2,6.3,9.5,1.2,0.7,2.8,1.2,3.3,9.8,1937,18.7,0.523,0.003,0.225,0.12,0.258,0.186,0.068,0.014,0.076,0.116,0.169,2.3,3.7,6,0.149,-1.1,2,1,1.5,1937,306,605,0,2,306,603,84,136,224,448,672,83,53,201,87,233,696
"Kevin Seraphin",2013,23,"C","WAS",79,0.461,0,0.461,0.461,0.693,202338,21.8,4.2,9.1,0,0,4.2,9.1,0.8,1.1,1.4,3,4.4,0.7,0.3,0.7,1.6,2.7,9.1,1721,10.3,0.478,0,0.123,0.068,0.155,0.111,0.061,0.7,0.027,0.147,0.235,-2.1,2.2,0.1,0.004,-4.9,-0.7,-5.5,-1.5,1721,330,716,0,0,330,716,61,88,107,239,346,57,24,59,130,211,721
"Henry Sims",2013,22,"C","NOH",2,0.667,0,0.667,0.667,0,203156,2.5,1,1.5,0,0,1,1.5,0,0,1,0,1,0,0,0,0.5,0.5,2,5,29.2,0.667,0,0,0.468,0,0.238,0,0,0,0.25,0.372,0,0,0,0.061,5.2,-6.4,-1.2,0,5,2,3,0,0,2,3,0,0,2,0,2,0,0,0,1,1,4
"Greg Smith",2013,22,"C","HOU",70,0.62,0,0.623,0.62,0.623,202962,15.9,2.4,3.9,0,0,2.4,3.9,1.2,1.9,1.6,3,4.6,0.4,0.3,0.6,0.6,2.5,6,1110,16.1,0.636,0.004,0.474,0.115,0.212,0.164,0.035,0.8,0.027,0.11,0.147,2.8,1.2,4,0.172,-0.6,0,-0.6,0.4,1110,170,274,0,1,170,273,81,130,111,210,321,25,18,40,41,175,421
"Jason Smith",2013,26,"C","NOH",51,0.49,0,0.496,0.49,0.843,201160,17.2,3.3,6.7,0,0.1,3.3,6.6,1.7,2,1.3,2.4,3.6,0.7,0.3,0.9,1.1,2.4,8.2,876,16.8,0.544,0.012,0.299,0.086,0.169,0.127,0.07,0.9,0.043,0.125,0.234,1.1,0.6,1.7,0.095,-1.4,-0.3,-1.6,0.1,876,167,341,0,4,167,337,86,102,64,122,186,34,15,45,55,123,420
"Greg Stiemsma",2013,27,"C","MIN",76,0.457,0,0.457,0.457,0.768,201880,15.9,1.7,3.7,0,0,1.7,3.7,0.7,0.9,0.8,2.6,3.4,0.4,0.6,1.2,0.8,2.4,4,1209,10.5,0.498,0,0.248,0.056,0.195,0.123,0.039,0.019,0.058,0.161,0.136,-0.3,2,1.7,0.069,-5.1,2.3,-2.8,-0.3,1209,127,278,0,0,127,278,53,69,61,200,261,30,44,90,59,184,307
"Hasheem Thabeet",2013,25,"C","OKC",66,0.604,0,0.604,0.604,0.604,201934,11.7,1,1.6,0,0,1,1.6,0.5,0.8,1,1.9,3,0.2,0.5,0.9,0.6,2.2,2.4,770,11.6,0.619,0,0.5,0.111,0.175,0.145,0.02,0.02,0.059,0.241,0.101,0.7,1.5,2.2,0.134,-3.9,2.4,-1.5,0.1,770,64,106,0,0,64,106,32,53,69,126,195,11,30,60,41,148,160
"Ronny Turiaf",2013,30,"C","LAC",65,0.505,0,0.505,0.505,0.365,101142,10.8,0.8,1.5,0,0,0.8,1.5,0.4,1,0.7,1.6,2.3,0.5,0.3,0.5,0.4,1.2,1.9,701,9.4,0.485,0,0.649,0.078,0.179,0.129,0.068,0.014,0.042,0.189,0.1,0.1,1,1.1,0.075,-3.2,1.5,-1.7,0.1,701,49,97,0,0,49,97,23,63,45,107,152,35,19,35,29,80,121
"Ekpe Udoh",2013,25,"C","MIL",76,0.435,0,0.437,0.435,0.748,202327,17.3,1.5,3.5,0,0,1.5,3.5,1.2,1.6,1.5,1.8,3.3,0.6,0.5,1.1,0.6,1.8,4.3,1312,12,0.503,0.004,0.442,0.089,0.117,0.103,0.047,0.015,0.047,0.118,0.121,1.1,1.5,2.7,0.098,-2.8,1.1,-1.7,0.1,1312,117,269,0,1,117,268,89,119,113,138,251,43,39,85,43,139,323
"Jonas Valanciunas",2013,20,"C","TOR",62,0.557,0,0.557,0.557,0.789,202685,23.9,3.3,5.9,0,0,3.3,5.9,2.4,3,2,4,6,0.7,0.3,1.3,1.5,3,8.9,1482,15.6,0.619,0,0.505,0.096,0.205,0.149,0.05,0.6,0.042,0.174,0.169,2.5,1.5,3.9,0.127,-1.1,0,-1.2,0.3,1482,204,366,0,0,204,366,146,185,121,251,372,45,17,78,94,188,554
"Anderson Varejao",2013,30,"C","CLE",25,0.478,0,0.486,0.478,0.755,2760,36,5.5,11.6,0,0.2,5.5,11.4,3.1,4.1,5.5,8.9,14.4,3.4,1.5,0.6,1.8,2.7,14.1,901,21.7,0.529,0.017,0.353,0.169,0.301,0.232,0.154,0.021,0.013,0.116,0.187,2.2,1.1,3.3,0.173,3.8,-0.1,3.7,1.3,901,138,289,0,5,138,284,77,102,138,223,361,84,37,14,44,68,353
"Nikola Vucevic",2013,22,"C","ORL",77,0.519,0,0.52,0.519,0.683,202696,33.2,6,11.5,0,0,6,11.5,1.1,1.6,3.5,8.4,11.9,1.9,0.8,1,1.8,2.8,13.1,2559,17.8,0.534,0.003,0.142,0.12,0.284,0.202,0.093,0.012,0.024,0.13,0.193,2.8,2.9,5.7,0.106,0,-0.5,-0.5,0.9,2559,461,889,0,3,461,886,86,126,273,644,917,143,61,79,141,218,1008
"Rasheed Wallace",2013,38,"C","NYK",21,0.387,0.319,0.452,0.465,0.7,739,14.1,2.6,6.8,1,3.3,1.6,3.5,0.7,1,0.5,3.4,4,0.3,0.6,0.7,0.5,1.9,7,296,16.7,0.484,0.486,0.141,0.042,0.294,0.164,0.035,0.023,0.044,0.062,0.254,0.1,0.6,0.6,0.101,-1,0,-1,0.1,296,55,142,22,69,33,73,14,20,11,72,83,6,13,15,10,40,146
"Chris Wilcox",2013,30,"C","BOS",61,0.719,0,0.724,0.719,0.672,2404,13.6,1.8,2.5,0,0,1.8,2.5,0.6,1,0.9,2,3,0.4,0.5,0.5,0.6,2,4.2,830,15.3,0.725,0.007,0.379,0.081,0.173,0.128,0.042,0.02,0.027,0.16,0.121,1.8,1.3,3.1,0.181,-1.5,1.5,0,0.4,830,110,153,0,1,110,152,39,58,55,125,180,22,32,28,34,125,259
"Brandan Wright",2013,25,"C","DAL",64,0.597,0,0.601,0.597,0.615,201148,18,3.8,6.3,0,0,3.8,6.3,0.9,1.5,1.3,2.7,4.1,0.6,0.4,1.2,0.5,1.2,8.5,1149,21,0.606,0.007,0.238,0.084,0.167,0.126,0.056,0.012,0.052,0.071,0.19,2.8,1.3,4.1,0.172,2.1,0.4,2.5,1.3,1149,241,404,0,3,241,401,59,96,85,175,260,38,26,76,34,78,541
"Luke Zeller",2013,25,"C","PHO",16,0.346,0.2,0.381,0.365,0,202545,3.6,0.6,1.6,0.1,0.3,0.5,1.3,0,0,0.1,0.6,0.6,0.2,0,0,0,0.3,1.2,58,5.6,0.365,0.192,0,0.019,0.18,0.098,0.084,0,0,0,0.199,-0.1,0,-0.1,-0.047,-4.1,-3,-7.2,-0.1,58,9,26,1,5,8,21,0,0,1,9,10,3,0,0,0,5,19
"Tyler Zeller",2013,23,"C","CLE",77,0.438,0,0.441,0.438,0.764,203092,26.4,3.2,7.3,0,0.1,3.2,7.2,1.6,2,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,2033,11,0.486,0.007,0.281,0.087,0.167,0.125,0.074,0.9,0.028,0.131,0.159,0.8,1.2,2,0.048,-3.1,-0.9,-4,-1,2033,245,559,0,4,245,555,120,157,159,279,438,96,35,70,95,251,610
"Steven Adams",2014,20,"C","OKC",81,0.503,0,0.503,0.503,0.581,203500,14.8,1.1,2.3,0,0,1.1,2.3,1,1.7,1.8,2.3,4.1,0.5,0.5,0.7,0.9,2.5,3.3,1197,11.2,0.541,0,0.735,0.141,0.171,0.156,0.049,0.017,0.039,0.225,0.117,0.9,1.9,2.9,0.114,-3.1,0.9,-2.2,-0.1,1197,93,185,0,0,93,185,79,136,142,190,332,43,40,57,71,203,265
"Alexis Ajinca",2014,25,"C","NOP",56,0.546,0,0.548,0.546,0.836,201582,17,2.4,4.4,0,0,2.4,4.4,1,1.2,1.7,3.3,4.9,0.7,0.4,0.8,1.1,3.3,5.9,951,14.6,0.589,0.004,0.269,0.113,0.227,0.169,0.066,0.013,0.041,0.184,0.163,1.2,0.9,2.1,0.104,-2.7,0.1,-2.6,-0.1,951,136,249,0,1,136,248,56,67,94,183,277,40,23,46,63,187,328
"Cole Aldrich",2014,25,"C","NYK",46,0.541,0,0.541,0.541,0.867,202332,7.2,0.7,1.3,0,0,0.7,1.3,0.6,0.7,0.8,2,2.8,0.3,0.2,0.7,0.4,0.9,2,330,19.1,0.62,0,0.492,0.128,0.338,0.23,0.064,0.013,0.081,0.195,0.13,0.6,0.6,1.2,0.178,-0.1,1.6,1.5,0.3,330,33,61,0,0,33,61,26,30,37,92,129,14,8,30,18,40,92
"Chris Andersen",2014,35,"C","MIA",72,0.644,0.25,0.662,0.649,0.71,2365,19.4,2.5,3.8,0,0.2,2.4,3.7,1.7,2.3,1.8,3.5,5.3,0.3,0.4,1.3,0.7,2.3,6.6,1396,18.5,0.683,0.044,0.615,0.121,0.217,0.171,0.021,0.012,0.061,0.132,0.138,3.8,2.2,6,0.205,0.6,0.7,1.2,1.1,1396,177,275,3,12,174,263,120,169,129,250,379,19,32,97,53,162,477
"Pero Antic",2014,31,"C","ATL",50,0.418,0.327,0.545,0.514,0.758,203544,18.5,2.5,5.9,1.1,3.4,1.3,2.5,1,1.3,1.1,3,4.2,1.2,0.4,0.2,1.1,2.5,7,925,11.7,0.545,0.582,0.224,0.072,0.189,0.131,0.098,0.01,0.01,0.145,0.186,0.5,0.9,1.4,0.075,-1.6,-0.7,-2.3,-0.1,925,123,294,56,171,67,123,50,66,57,152,209,58,19,12,55,126,352
"Hilton Armstrong",2014,29,"C","GSW",15,0.474,0,0.474,0.474,0.438,200756,6.5,0.6,1.3,0,0,0.6,1.3,0.5,1.1,1.3,1.9,3.1,0.3,0.3,0.3,0.4,0.7,1.7,97,17,0.48,0,0.842,0.218,0.31,0.265,0.071,0.021,0.031,0.187,0.145,0.1,0.2,0.3,0.162,-0.7,0.5,-0.1,0,97,9,19,0,0,9,19,7,16,19,28,47,5,4,4,6,11,25
"Omer Asik",2014,27,"C","HOU",48,0.532,0,0.532,0.532,0.619,201600,20.2,2.1,4,0,0,2.1,4,1.6,2.6,2.1,5.8,7.9,0.5,0.3,0.8,1.2,1.9,5.8,968,14,0.57,0,0.663,0.123,0.301,0.217,0.038,0.7,0.028,0.194,0.138,1,1.5,2.4,0.121,-1.2,-0.3,-1.5,0.1,968,101,190,0,0,101,190,78,126,101,277,378,25,14,37,59,92,280
"Gustavo Ayon",2014,28,"C","ATL",26,0.51,0,0.51,0.51,0.4,202970,16.5,2,3.9,0,0,2,3.9,0.3,0.8,1.6,3.2,4.8,1.1,1,0.4,1.1,1.8,4.3,429,12.9,0.505,0,0.196,0.114,0.223,0.169,0.1,0.03,0.018,0.207,0.148,0,0.7,0.7,0.078,-2.5,1.4,-1.2,0.1,429,52,102,0,0,52,102,8,20,42,83,125,28,25,10,29,47,112
"Andrea Bargnani",2014,28,"C","NYK",42,0.442,0.278,0.487,0.472,0.824,200745,29.9,5.3,12,0.7,2.6,4.6,9.4,2,2.4,1.6,3.6,5.3,1.1,0.3,1.2,1.4,2.4,13.3,1257,14.5,0.51,0.215,0.203,0.063,0.147,0.104,0.061,0.6,0.037,0.096,0.224,0.8,0.7,1.5,0.058,-0.7,-1.6,-2.3,-0.1,1257,222,502,30,108,192,394,84,102,69,153,222,45,14,52,58,100,558
